 C4J99_5288,PL7,, ,Pseudomonas synxantha R2-54-08W,AZE81025.1, ,  ,invalid,1,
 HW09_29275 (AlgL),PL5,, ,Pseudomonas aeruginosa F30658,ALY44890.1, ,  ,invalid,1,
 S100333_00802 (fragment) ,PL26,, ,Bacillus subtilis subsp. subtilis SRCM100333,ASB68716.1, ,  ,invalid,,
 DIR46_05655,PL12,, ,Massilia timonae CCUG 43427,AWL03973.1, ,  ,invalid,,
 BJD09_20825,PL1,, ,Xanthomonas citri pv. citri LH201,APR26235.1, ,  ,invalid,6,
 D9C17_09790,PL9,, ,Bacillus subtilis subsp. subtilis N2-2,AYK90819.1, ,  ,invalid,2,
 FE90_0882 (fragment),PL16,, ,Streptococcus pyogenes M23ND,AIQ01645.1, ,  ,invalid,,
 CO702_01200,PL22,, ,Klebsiella pneumoniae FDAARGOS_445,ATF42537.1, ,  ,invalid,1,
 ETT69_07765,PL16,, ,Streptococcus pyogenes emm55,QCK32656.1, ,  ,invalid,,
 GII82_18750,PL9,, ,Bacillus subtilis MB9_B4,QGI23497.1, ,  ,invalid,2,
 O7A_10255,PL1,, ,Bacillus subtilis KCTC 1028 = ATCC 6051a,AKC47433.1, ,  ,invalid,8,
 pectate lyase (Pcpel13) (fragment),PL1,, ,Phytophthora capsici,ACR19258.1, ,  ,invalid,4,
 DEO72_LG5g2771 (fragment) ,PL1,, ,Vigna unguiculata,QCD94686.1, ,  ,invalid,1,
 Cseg_2735,PL11,, ,Caulobacter segnis ATCC 21756,ADG11184.1,D5VL11,  ,invalid,1,
 SAMEA3389940_00260,PL8,, ,Streptococcus pneumoniae 2245STDY6106372,VFI19816.1, ,  ,invalid,1,
 D9C16_16345,PL9,, ,Bacillus subtilis subsp. subtilis N1-1,AYK87823.1, ,  ,invalid,2,
 SLINC_2161,PL1,, ,Streptomyces lincolnensis NRRL 2936,ANS64385.1, ,  ,invalid,6,
 BCIN_10g05620,PL3,, ,Botrytis cinerea B05.10,ATZ54570.1, ,  ,invalid,2,
 SOCE26_037850 (PeL),PL3,, ,Sorangium cellulosum So ce26,AUX42355.1, ,  ,invalid,1,
 BVH57_01970,PL12,, ,Lactobacillus rhamnosus Pen,ARD31273.1, ,  ,invalid,1,
 GII83_04095,PL1,, ,Bacillus subtilis MB9_B6,QGI25829.1, ,  ,invalid,6,
 CHN56_01424 (PeL),PL1,, ,Bacillus velezensis SCDB 291,ASS61947.1, ,  ,invalid,6,
 EGD00_02050,PL1,, ,Pectobacterium carotovorum subsp. carotovorum 67,QDX96200.1, ,  ,invalid,2,
 BN863_10250,PL40,, ,Formosa agariphila KMM 3901,CDF78737.1, ,  ,invalid,,
 GTW28_04240,PL11,, ,Bacillus subtilis BJQ0005,QHH19180.1, ,  ,invalid,1,
 WS87_00430,PL22,, ,Burkholderia sp. MSMB0856,AOJ85257.1, ,  ,invalid,1,
 pectin lyase A (PNL-ZJ5A),PL1,,4.2.2.10,Aspergillus niger ZJ5,ALB05716.1, ,  ,invalid,4,
 hyaluronidase (HylA) (fragment),PL8,, ,Streptococcus suis 98015,ABD74496.1,Q8VLQ6,  ,invalid,1,
 E6C60_2660,PL15,, ,Paenibacillus sp. HB172198,QCT03372.1, ,  ,invalid,1,
 poly-MG alginate lyase (AlyA2;Avin_23960),PL7,,4.2.2.-,Azotobacter vinelandii DJ ATCC BAA-1303,ACO78583.1,C1DHI8,  ,invalid,1,characterized
 CM240_3152,PL1,, ,Clostridium bornimense M2/40,CDM70269.1, ,  ,invalid,,
 CMV30_11095,PL26,, ,Verrucomicrobia bacterium HZ-65,ATC64456.1, ,  ,invalid,,
 FNV67_49335,PL3,, ,Streptomyces sp. S1D4-20,QDN62205.1, ,  ,invalid,4,
 DN407_29665,PL9,, ,Bacillus sp. JAS24-2,QEL82660.1, ,  ,invalid,2,
 RPPX_25550,PL7,, ,Pseudomonas putida S12,AJA16559.1, ,  ,invalid,2,
 FD747_09510,PL8,, ,Staphylococcus aureus GD1696,QCW91937.1, ,  ,invalid,1,
 YPK_1792,PL22,, ,Yersinia pseudotuberculosis YPIII,ACA68083.1,B1JIY9,  ,invalid,1,
 BFI33_18940,PL3,, ,Bacillus subtilis subsp. subtilis 168G,AOA12818.1, ,  ,invalid,1,
 BTO15_08240,PL17,, ,Polaribacter sejongensis KCTC 23670,AUC22086.1, ,  ,invalid,2,
 BXY_37690,PL12,, ,Bacteroides xylanisolvens XB1A,CBK68728.1,D6D2S6,  ,invalid,2,
 A9237_02585,PL7,, ,Vibrio owensii XSBZ03,AQW57069.1, ,  ,invalid,5,
 GFB47_15440,PL17,, ,Vibrio sp. SM1977,QGA66781.1, ,  ,invalid,1,
 ETT66_05320,PL16,, ,Streptococcus pyogenes emm65,QCK37292.1, ,  ,invalid,,
 H70357_24070 (fragment),PL33,, ,Paenibacillus sp. FSL H7-0357,AIQ19448.1, ,  ,invalid,2,
 pectate lyase (BT4116;BT_4116),PL1,,4.2.2.2,Bacteroides thetaiotaomicron VPI-5482,AAO79221.1,Q8A0A5,  ,invalid,2,
 AUC43_09375,PL11,, ,Hymenobacter sedentarius DG5B,ALW87294.1, ,  ,invalid,1,
 NCTC10341_03945 (YvpA),PL3,, ,Bacillus licheniformis NCTC10341,VEH81860.1, ,  ,invalid,1,
 E3Z29_29300,PL7,, ,Pseudomonas sp. S150,QBR34329.1, ,  ,invalid,1,
 FTW19_13020,PL38,, ,Terriglobus albidus ORNL,QEE28843.1, ,  ,invalid,,
 rhamnogalacturonate lyase (RhiE;Dda3937_01465),PL4,,4.2.2.23,Dickeya dadantii 3937,CAD27359.1,Q8RJP2,  ,invalid,4,characterized
 PspS34_26580,PL7,, ,Pseudomonas sp. S34,QHF41651.1, ,  ,invalid,1,
 C1O30_21105,PL9,, ,Dickeya zeae MS2,AUQ27389.1, ,  ,invalid,1,
 hyaluronate lyase (HylB),PL8,,4.2.2.1,Streptococcus agalactiae 4755,CAA75865.1,O86478,  ,invalid,1,characterized
 CP966_08055,PL9,, ,Streptomyces galilaeus ATCC 14969,QEU65227.1, ,  ,invalid,3,
 NCTC4824_03755 (YesW),PL11,, ,Bacillus lentus NCTC4824,SQI62737.1, ,  ,invalid,1,
 CHR26_12520,PL5,, ,Pseudomonas putida B1,QDY37031.1, ,  ,invalid,1,
 hyaluronate lyase (HylA),PL8,, ,Streptococcus suis 1097205,AKC34795.1, ,  ,invalid,1,
 EH204_03680,PL4,, ,Pectobacterium carotovorum subsp. carotovorum JR1.1,QHP60428.1, ,  ,invalid,4,
 NCTC13359_01941 (AlgL),PL5,, ,Pseudomonas aeruginosa NCTC13359,VTP96686.1, ,  ,invalid,1,
 AWC36_08585,PL3,, ,Brenneria goodwinii FRB141,ATA24165.1, ,  ,invalid,1,
 FIV04_20730 (Alya4),PL7,, ,Vibrio sp. THAF190c,QFT12355.1, ,  ,invalid,5,
 EWS90_00935,PL7,, ,Pseudomonas aeruginosa 1334/14,QBC05232.1, ,  ,invalid,1,
 KPN2242_19285,PL22,, ,Klebsiella pneumoniae KCTC 2242,AEJ99740.1, ,  ,invalid,1,
 BWR11_18085,PL7,, ,Pseudomonas aeruginosa L10,ASM88889.1, ,  ,invalid,1,
 SaSA95_1059 (HylB),PL8,, ,Streptococcus agalactiae SA95,AUP00345.1, ,  ,invalid,1,
 FX988_03277,PL6,, ,Paraglaciecola mesophila GPM4,QHJ13019.1, ,  ,invalid,1,
 CEK25_013534,PL3,, ,Fusarium fujikuroi I1.3,QGI86805.1, ,  ,invalid,2,
 SDSE_0684,PL12,, ,Streptococcus dysgalactiae subsp. equisimilis AC-2713,CCI62182.1, ,  ,invalid,1,
 CLSA_c15040,PL4,, ,Clostridium saccharobutylicum DSM 13864,AGX42504.1, ,  ,invalid,1,
 SCAB_82041,PL9,, ,Streptomyces scabiei 87.22,CBG75160.1,C9YU31,  ,invalid,3,
 BJK05_20465,PL4,, ,Pectobacterium carotovorum SK-992-20-13,ASY82222.1, ,  ,invalid,4,
 B5S52_14620,PL1,, ,Pectobacterium brasiliense SX309,ARA77053.1, ,  ,invalid,8,
 Achl_0488,PL11,, ,Pseudarthrobacter chlorophenolicus A6,ACL38487.1,B8HAM6,  ,invalid,1,
 DP16_2515,PL17,, ,Stenotrophomonas maltophilia 13637,AIL07805.1, ,  ,invalid,2,
 OU9_01169,PL7,, ,Pseudomonas aeruginosa PAO1H2O,AID72382.1, ,  ,invalid,1,
 DCC84_31550,PL7,, ,Pseudomonas sp. SXM-1,QBQ14005.1, ,  ,invalid,1,
 pectate lyase 1 (Pel1),PL3,, ,Globodera tabacum solanacearum GS1,AEA08829.1, ,  ,invalid,3,
 NCTC12064_00395,PL16,, ,Streptococcus pyogenes NCTC12064,SQF22579.1, ,  ,invalid,,
 C1N79_25645,PL8,, ,Streptomyces sp. SGAir0924,QCR49728.1, ,  ,invalid,,
 DBA97_22195,PL7,, ,Pseudomonas aeruginosa WCHPA075019,AVZ20915.1, ,  ,invalid,1,
 alginate lyase,PL14,, ,Haliotis tuberculata,AFQ98374.1, ,  ,invalid,,
 CAH07_10985,PL1,, ,Bacillus subtilis SEM-9,QCY74959.1, ,  ,invalid,8,
 NCTC10234_01050 (fragment) ,PL8,, ,Streptococcus suis NCTC10234,SQH00684.1, ,  ,invalid,1,
 GXP70_26525,PL33,, ,Paenibacillus sp. 12200R-189,QHT63168.1, ,  ,invalid,1,
 MYCTH_51766,PL4,, ,Thermothelomyces thermophilus ATCC 42464,AEO59196.1, ,  ,invalid,1,
 NCTC12046_00535,PL12,, ,Streptococcus pyogenes NCTC12046,SQF19144.1, ,  ,invalid,1,
 C7M30_01364 (YesX),PL11,, ,Bacillus subtilis SRCM102756,QHM17724.1, ,  ,invalid,1,
 PCC21_042370,PL9,, ,Pectobacterium carotovorum subsp. carotovorum PCC21,AFR05640.1, ,  ,invalid,1,
 FGM00_07270,PL7,, ,Flavobacteriaceae bacterium F202Z8,QCW99908.1, ,  ,invalid,5,
 CH44_604,PL38,, ,Yersinia pestis KIM5,AKB87232.1, ,  ,invalid,,
 BOX17_03135,PL5,, ,Halomonas aestuarii Hb3,APE30037.1, ,  ,invalid,,
 Tgr_2436,PL8,, ,Staphylococcus aureus subsp. aureus Tager 104,AMO53963.1, ,  ,invalid,1,
 AM472_23035,PL22,, ,Enterobacter cloacae AR_0093,AVO85147.1, ,  ,invalid,1,
 GA0070611_2250,PL9,, ,Micromonospora auratinigra DSM 44815,SBT43221.1, ,  ,invalid,1,
 GII88_10290,PL9,, ,Bacillus licheniformis P8_B2,QGI43503.1, ,  ,invalid,2,
 FCL38_04135,PL11,, ,Massilia umbonata DSMZ 26121,QCP09701.1, ,  ,invalid,1,
 GO485_27520 (PelA),PL10,, ,Massilia flava DSM 26639,QGZ43354.1, ,  ,invalid,1,
 Cspa_c49330,PL9,, ,Clostridium saccharoperbutylacetonicum N1-4(HMT),AGF58686.1, ,  ,invalid,1,
 FKG96_25895,PL1,, ,Olivibacter sp. LS-1,QEL04114.1, ,  ,invalid,2,
 FKQ52_14560,PL17,, ,Brevundimonas sp. M20,QDH74534.1, ,  ,invalid,2,
 MPTP_1486,PL9,, ,Melissococcus plutonius ATCC 35311,BAK21915.1, ,  ,invalid,1,
 ORF (fragment) ,PL7,, ,uncultured bacterium,BBA30864.1, ,  ,invalid,,
 AB285_16315,PL22,, ,Enterobacter cloacae CAV1669,AKL52855.1, ,  ,invalid,1,
 C4K40_5924,PL7,, ,Pseudomonas sp. CMR5c,AZC21268.1, ,  ,invalid,1,
 BVD85_05705 (fragment) ,PL8,, ,Streptococcus suis SS2-1,AUW22057.1, ,  ,invalid,1,
 pectin lyasel (Pnl) (fragment),PL1,, ,Aspergillus flavus NIICC8142,AFM56632.1, ,  ,invalid,,
 EJP80_23290,PL22,, ,Rahnella aquatilis KM05,QEU49490.1, ,  ,invalid,1,
 A7J50_5425,PL7,, ,Pseudomonas antarctica PAMC 27494,ANF88756.1, ,  ,invalid,1,
 C1T17_13150,PL6,, ,Sphingobium sp. SCG-1,AUW58895.1, ,  ,invalid,1,
 PAS_chr1-4_0622,PL26,, ,Komagataella phaffii GS115,CAY68482.1, ,  ,invalid,,
 K2D_21390 (YesW),PL11,, ,Planctomycetes bacterium K2D,QDV78532.1, ,  ,invalid,1,
 NCTC5934_04173 (Pelx_2),PL9,, ,Escherichia coli NCTC5934,VEB60609.1, ,  ,invalid,1,
 PKB_1968,PL7,, ,Pseudomonas knackmussii B13,CDF83318.1, ,  ,invalid,1,
 A6R78_14940,PL9,, ,Bacillus velezensis SB1216,ANB85215.1, ,  ,invalid,2,
 SDE12394_03460,PL12,, ,Streptococcus dysgalactiae subsp. equisimilis ATCC 12394,ADX24212.1, ,  ,invalid,1,
 B7D38_06010,PL22,, ,Klebsiella pneumoniae WCHKP8F4,AVJ63980.1, ,  ,invalid,1,
 BRN32_04200,PL1,, ,Xanthomonas oryzae pv. oryzae OS198,AXM12520.1, ,  ,invalid,6,
 CAG99_16800,PL7,, ,Streptomyces sp. SCSIO 03032,ARQ72427.1, ,  ,invalid,3,
 BcellWH2_01214 (CslB),PL6,, ,Bacteroides cellulosilyticus WH2,ALJ58476.1, ,  ,invalid,1,
 LH89_02545,PL9,, ,Cedecea neteri ND14b,AIR68138.1, ,  ,invalid,1,
 bpln_2g26440,PL7,, ,Burkholderia plantarii ATCC 43733,ALK34842.1, ,  ,invalid,4,
 EJP72_12695,PL7,, ,Pseudomonas aeruginosa B14130,AZN58272.1, ,  ,invalid,1,
 CBG50_12830 (fragment) ,PL12,, ,Fusobacterium nucleatum subsp. polymorphum KCOM 1260 (=ChDC F218),ASC04272.1, ,  ,invalid,,
 alginate lyase 2B (Alg2B),PL17,, ,Flavobacterium sp. S20,AFV91542.1, ,  ,invalid,2,
 SAMEA2204095_00313,PL12,, ,Streptococcus pneumoniae 2245STDY5609237,VFH44198.1, ,  ,invalid,1,
 MPTP_0399,PL33,, ,Melissococcus plutonius ATCC 35311,BAK20881.1, ,  ,invalid,2,
 NY2A_B756L,PL14,, ,Paramecium bursaria Chlorella virus NY2A,ABT15155.1,A7IXT1,  ,invalid,2,
 BV494_21955,PL9,, ,Rahnella sp. ERMR1:05,AVF37596.1, ,  ,invalid,1,
 D0819_21055,PL1,, ,Bacillus subtilis HMNig-2,QFY87680.1, ,  ,invalid,6,
 CUZ18_08100,PL12,, ,Streptococcus agalactiae QMA0271,AWQ29969.1, ,  ,invalid,1,
 NCTC12069_01116,PL16,, ,Streptococcus pyogenes NCTC12069,SQF03893.1, ,  ,invalid,,
 FIU13_10010,PL16,, ,Streptococcus pyogenes FDAARGOS_774,QDC78260.1, ,  ,invalid,,
 PAI-R2-ORF24,PL3,, ,Pseudomonas viridiflava SP12.1A,AAX58595.1,A8E477,  ,invalid,1,
 AB684_15670,PL1,, ,Bacillus licheniformis HRBL-15TDI7,AMR11552.1, ,  ,invalid,8,
 LPB03_10570,PL1,, ,Polaribacter vadi LPB0003,AOW19077.1, ,  ,invalid,2,
 SAMN05216579_4710,PL7,, ,Pseudomonas granadensis LMG 27940,SDT58594.1, ,  ,invalid,1,
 ATY44_19555,PL1,, ,Xanthomonas oryzae pv. oryzae PXO211,AOS12126.1, ,  ,invalid,6,
 GJ746_15600,PL17,, ,Klebsiella oxytoca P620,QGN38633.1, ,  ,invalid,1,
 CXM95_02570,PL33,, ,Enterococcus sp. CR-Ec1,AUJ84390.1, ,  ,invalid,2,
 SAJPND4_02181,PL8,, ,Staphylococcus aureus subsp. aureus TMUS2134,BAR12416.1, ,  ,invalid,1,
 CLM98_19145,PL4,, ,Xanthomonas citri pv. citri 03-1638-1-1,AUZ52404.1, ,  ,invalid,1,
 DJ013_02605,PL6,, ,Arcticibacterium luteifluviistationis SM1504,AWV97122.1, ,  ,invalid,1,
 GHA50_06495,PL22,, ,Klebsiella pneumoniae TK421,QGA60040.1, ,  ,invalid,1,
 IMCC26134_14310,PL8,, ,Verrucomicrobia bacterium IMCC26134,AKC83655.1, ,  ,invalid,,
 NCTC9178_05890,PL38,, ,Klebsiella pneumoniae NCTC9178,VTO24422.1, ,  ,invalid,,
 SAMN05444521_6882,PL9,, ,Streptomyces sp. 3214.6,SHI28335.1, ,  ,invalid,3,
 FOC41_18675,PL8,, ,Bacteroides ovatus FDAARGOS_733,QGT72850.1, ,  ,invalid,2,
 C1A40_05220,PL17,, ,Tamlana sp. UJ94,AUS04907.1, ,  ,invalid,2,
 BSHJ0_00740 (YesW),PL11,, ,Bacillus subtilis HJ0-6,AOA53333.1, ,  ,invalid,1,
 alginate lyase (A1mU;Alg),PL7,, ,Agarivorans sp. JAM-A1m,BAH70324.1,C4TIN8,  ,invalid,,
 M481_2300,PL2,, ,Yersinia pestis 1522,AKS82057.1, ,  ,invalid,2,
 APQ97_06110,PL12,, ,Streptococcus suis NSUI060,AML46647.1, ,  ,invalid,1,
 B6N31_11805,PL22,, ,Dickeya fangzhongdai PA1,AYH48321.1, ,  ,invalid,1,
 B9Y32_01815,PL8,, ,Staphylococcus aureus 0201753-2,AWR30786.1, ,  ,invalid,1,
 PC1_1773,PL9,, ,Pectobacterium carotovorum subsp. carotovorum PC1,ACT12814.1,C6DFA5,  ,invalid,1,
 ODV-e66 (Orf37),PL23,, ,Cydia pomonella granulovirus,QGY99971.1, ,  ,invalid,,
 ETT47_02720,PL12,, ,Streptococcus pyogenes emm123,QCK68923.1, ,  ,invalid,1,
 B8F96_23485,PL22,, ,Klebsiella pneumoniae KPN528,ART13322.1, ,  ,invalid,1,
 DS731_08130,PL22,, ,Alteromonas sp. RKMC-009,AYA66522.1, ,  ,invalid,,
 hyaluronate lyase (HyL),PL8,, ,Streptococcus pneumoniae SP090,AGI41280.1, ,  ,invalid,1,
 EH203_11795,PL22,, ,Pectobacterium carotovorum subsp. carotovorum BP201601.1,QHP54469.1, ,  ,invalid,1,
 pectate lyase (BD9115),PL10,, ,uncultured bacterium,AAW84062.1,Q5ENB7,  ,invalid,1,
 SaSA289_1602,PL12,, ,Streptococcus agalactiae SA289,AUP27034.1, ,  ,invalid,1,
 ETT45_04985,PL16,, ,Streptococcus pyogenes emm54,QCK72679.1, ,  ,invalid,,
 D9C18_05940,PL1,, ,Bacillus subtilis subsp. subtilis N3-1,AYK81896.1, ,  ,invalid,6,
 E4167_10465,PL7,, ,Pseudomonas veronii Pvy,QGH43747.1, ,  ,invalid,1,
 KOJKO3_c2004,PL2,, ,Klebsiella oxytoca JKo3,BAS40018.1, ,  ,invalid,1,
 CSC46_5920 (AlgL),PL5,, ,Pseudomonas aeruginosa AR_460,AWZ90246.1, ,  ,invalid,1,
 B7941_01805,PL1,, ,Bacillus velezensis 9D-6,ARJ73334.1, ,  ,invalid,8,
 AS200_38250,PL3,, ,Streptomyces sp. CdTB01,ALV37287.1, ,  ,invalid,4,
 pectate lyase (fragment),PL1,, ,Glycine max,ABO28478.1,A4GU25,  ,invalid,1,
 TK06_01655,PL7,, ,Pseudomonas fluorescens FW300-N2E2,AMZ69857.1, ,  ,invalid,1,
 GUC22_16675,PL2,, ,Klebsiella sp. MPUS7,QHI88447.1, ,  ,invalid,1,
 CYFUS_008193,PL31,, ,Cystobacter fuscus DSM 52655,ATB42714.1, ,  ,invalid,,
 EB839_23890,PL22,, ,Klebsiella pneumoniae KPN1343,AZA41020.1, ,  ,invalid,1,
 alginate lyase,PL14,, ,Haliotis gigantea,AFQ98373.1, ,  ,invalid,,
 pectate lyase (Pcpel8),PL1,, ,Phytophthora capsici,ACR19253.1, ,  ,invalid,4,
 FD644_18805,PL22,, ,Serratia fonticola MS5,QCR62273.1, ,  ,invalid,1,
 AA961_11150,PL8,, ,Staphylococcus aureus RKI4,AKJ49961.1, ,  ,invalid,1,
 CFBP1590__4284 (AlgL),PL5,, ,Pseudomonas viridiflava CFBP 1590,SMS11870.1, ,  ,invalid,1,
 ETT70_04095,PL16,, ,Streptococcus pyogenes emmNA,QCK30302.1, ,  ,invalid,,
 Halhy_4380,PL1,, ,Haliscomenobacter hydrossis DSM 1100,AEE52224.1, ,  ,invalid,2,
 GT360_15950,PL7,, ,Vibrio astriarenae HN897,QIA65055.1, ,  ,invalid,,
 AMC88_PD00321,PL33,, ,Rhizobium phaseoli R650,ANL44164.1, ,  ,invalid,1,
 DA395_01895,PL8,, ,Streptococcus pneumoniae CP2215,AVV90715.1, ,  ,invalid,1,
 Halxa_0461,PL22,, ,Halopiger xanaduensis SH-6,AEH39062.1, ,  ,invalid,,
 TU94_23365,PL8,, ,Streptomyces cyaneogriseus subsp. noncyanogenus NMWT 1,AJP05849.1, ,  ,invalid,,
 D3H40_04905,PL22,, ,Klebsiella pneumoniae XJ-K1,QDA40834.1, ,  ,invalid,1,
 CBR65_13670,PL10,, ,Cellvibrio sp. PSBB006,ARU28401.1, ,  ,invalid,1,
 BGM23_04245,PL3,, ,Bacillus sp. FJAT-14266,AOL25828.1, ,  ,invalid,1,
 BRAA08T34087Z,PL1,, ,Brassica rapa,VDD05501.1, ,  ,invalid,1,
 BVMH_17860,PL9,, ,Bacillus velezensis MH25,AZI48660.1, ,  ,invalid,2,
 PAC1_01925,PL8,, ,Cutibacterium acnes C1,AFU40163.1, ,  ,invalid,,
 CTB91_03912,PL1,, ,Dickeya solani IFB0223,AYQ49651.1, ,  ,invalid,2,
 FSB76_28365,PL6,, ,Mucilaginibacter ginsenosidivorax KHI28,QEC79678.1, ,  ,invalid,2,
 BJD10_06660 (fragment) ,PL1,, ,Xanthomonas gardneri JS749-3,APP79418.1, ,  ,invalid,,
 A6V38_13225,PL8,, ,Staphylococcus aureus M92,AWQ13195.1, ,  ,invalid,1,
 AB181_19305,PL9,, ,Klebsiella oxytoca CAV1335,AKL24138.1, ,  ,invalid,1,
 CO540_28690,PL11,, ,Micromonospora sp. WMMA2032,ATO17318.1, ,  ,invalid,1,
 CDL62_00655,PL9,, ,Alkalitalea saponilacus DSM 24412,ASB47763.1, ,  ,invalid,1,
 E6P00_23290,PL7,, ,Pseudomonas aeruginosa PA298,QCP78251.1, ,  ,invalid,1,
 SMSP2_01416,PL12,, ,Limihaloglobus sulfuriphilus SM-Chi-D1,AQQ71052.1, ,  ,invalid,2,
 W909_14870,PL1,, ,Dickeya zeae EC1,AJC67289.1, ,  ,invalid,6,
 allergen 1-1 (Jun a 1;Juna1),PL1,, ,Juniperus ashei,AAD03608.1,P81294,1PXZ[A,B] ,invalid,1,
 E2E30_13650 (fragment) ,PL11,, ,Sphingomonas sp. AAP5,QBM77820.1, ,  ,invalid,1,
 C4Q28_22645,PL5,, ,Pseudomonas sp. SWI6,AVD84770.1, ,  ,invalid,1,
 CEK25_003285,PL26,, ,Fusarium fujikuroi I1.3,QGI88329.1, ,  ,invalid,,
 Fisuc_1993 / FSU_2516,PL9,, ,Fibrobacter succinogenes subsp. succinogenes S85,ACX75581.1,C9RIW0,  ,invalid,1,
 Pel1 (fragment),PL3,, ,Globodera rostochiensis Obersteibach,AEA08784.1, ,  ,invalid,,
 BatF92_06590,PL26,, ,Bacteroides thetaiotaomicron F9-2,BCA48717.1, ,  ,invalid,,
 FFH79_024640,PL5,, ,Pseudomonas sp. KBS0802,QDW59856.1, ,  ,invalid,1,
 C8234_02730,PL3,, ,Acidovorax avenae subsp. avenae COLB1,AVS77090.1, ,  ,invalid,1,
 NHmuc_1627,PL7,, ,Pseudomonas aeruginosa NHmuc,APJ51662.1, ,  ,invalid,1,
 EJ103_13280,PL7,, ,Pseudoalteromonas sp. Xi13,AZN33636.1, ,  ,invalid,5,
 Rahaq_2074,PL17,, ,Rahnella sp. Y9602,ADW73685.1, ,  ,invalid,2,
 SaSA191_1059 (HylB),PL8,, ,Streptococcus agalactiae SA191,AUP11473.1, ,  ,invalid,1,
 AXK13_07410,PL16,, ,Streptococcus pyogenes STAB13021,AND05369.1, ,  ,invalid,,
 CR152_28120,PL1,, ,Massilia violaceinigra B2,ATQ77940.1, ,  ,invalid,,
 A7318_25200,PL7,, ,Pseudomonas fluorescens L228,AOE81767.1, ,  ,invalid,1,
 SPJ_0310,PL8,, ,Streptococcus pneumoniae JJA,ACO18875.1,C1CC91,  ,invalid,1,
 V519_017665,PL8,, ,Streptomyces rimosus R6-500,QGY67506.1, ,  ,invalid,,
 TRKP064_0551,PL22,, ,Klebsiella pneumoniae KP64,BBE59645.1, ,  ,invalid,1,
 J421_1192,PL38,, ,Gemmatirosa kalamazoonesis KBS708,AHG88729.1, ,  ,invalid,,
 DYI28_27170,PL12,, ,Bacteroides ovatus 3725 D1 iv,QDM12091.1, ,  ,invalid,2,
 DIU38_004155,PL9,, ,Mucilaginibacter gossypii P4,QEM15355.1, ,  ,invalid,2,
 C4K11_5742,PL7,, ,Pseudomonas chlororaphis subsp. aureofaciens C50,AZE07859.1, ,  ,invalid,1,
 C1932_14805,PL6,, ,Stenotrophomonas sp. YAU14D1_LEIMI4_1,AWH26270.1, ,  ,invalid,1,
 ETA19_03925,PL11,, ,Bacillus subtilis SRCM103837,QAW15612.1, ,  ,invalid,1,
 alginate lyase (FlalyC),PL6,, ,Flavobacterium sp. UMI-01,BAS53727.1, ,  ,invalid,1,
 CSC27_3570,PL7,, ,Pseudomonas aeruginosa AR_0440,AWF66649.1, ,  ,invalid,1,
 PL78_18915,PL22,, ,Yersinia entomophaga MH96,ANI31884.1, ,  ,invalid,1,
 DS740_19710,PL9,, ,Bacillus sp. DM2,AXF34928.1, ,  ,invalid,2,
 EV46_21430,PL26,, ,Pectobacterium atrosepticum JG10-08,AIA73065.1, ,  ,invalid,,
 C5E26_16760,PL3,, ,Pectobacterium parmentieri IFB5623,AYH02467.1, ,  ,invalid,5,
 DWB87_11440,PL8,, ,Staphylococcus aureus 13,QDX03950.1, ,  ,invalid,1,
 CSC48_0779,PL8,, ,Staphylococcus aureus AR462,AWE63561.1, ,  ,invalid,1,
 D068_cds23720 (YwoF),PL9,, ,Bacillus atrophaeus UCMB-5137,AKL85010.1, ,  ,invalid,2,
 unnamed protein product,PL1,, ,Glycine max,CAV28169.1, ,  ,invalid,1,
 EHC66_18710,PL22,, ,Vibrio parahaemolyticus 20140829008-1,QHH06322.1, ,  ,invalid,1,
 EGM51_17765,PL8,, ,Verrucomicrobia bacterium S94,QBG49151.1, ,  ,invalid,,
 EEI45_07590,PL8,, ,Erysipelothrix sp. 15TAL0474,AZK44607.1, ,  ,invalid,,
 WM92_11530,PL22,, ,Klebsiella pneumoniae Kpn555,ANK46932.1, ,  ,invalid,1,
 E7747_10335 (fragment) ,PL1,, ,Muribaculum sp. H5,QCD42643.1, ,  ,invalid,2,
 AL017_02190,PL9,, ,Enterococcus faecium ISMMS_VRE_4,AOM26551.1, ,  ,invalid,1,
 An14g04370 (PelA),PL1,,4.2.2.10,Aspergillus niger CBS 513.88,CAK48529.1,A2R3I1,  ,invalid,4,
 ABE82_07575,PL1,, ,Paenibacillus peoriae HS311,ALA41383.1, ,  ,invalid,8,
 GQ677_08120,PL12,, ,Streptococcus pyogenes 1085,QHB65173.1, ,  ,invalid,1,
 LPB68_09140,PL1,, ,Paenibacillus crassostreae LPB0068,AOZ92378.1, ,  ,invalid,2,
 B723_26125,PL7,, ,Pseudomonas fluorescens NCIMB 11764,AKV09682.1, ,  ,invalid,,
 F9278_38450,PL4,, ,Streptomyces sp. GY16,QFR01098.1, ,  ,invalid,1,
 PBCVCVB1_310R (Cvβ-1_310R),PL14,, ,Paramecium bursaria Chlorella virus CVB-1,AGE50798.1, ,  ,invalid,2,
 D3Z87_10185,PL1,, ,Bacillus subtilis WB800N,AYE64461.1, ,  ,invalid,8,
 AMED_5970,PL8,, ,Amycolatopsis mediterranei U32,ADJ47711.1,D8HN29,  ,invalid,,
 BBK82_35440,PL1,, ,Lentzea guizhouensis DHS C013,ANZ40519.1, ,  ,invalid,5,
